OBJECTID,ALC_Score,BLOS_SCORE,DEST_SCORE,INTER_SCORE,JOBS_SCORE,POP_SCORE,TRANSIT_SCORE,BIKE_SCORE
156174,17.5,3,2,7,1,1.5,2,1
156175,11,3,0,6,0,1,0,1
156176,12.7,1.2,0,8,1.5,1,0,1
156177,34,1.8,7.2,16,3,0.5,3.5,2
156178,19.4,2.4,6,5,2,1,2,1
156179,20.5,2.4,1.6,8,3,1.5,2,2
156180,21.3,1.8,4,8,3,1.5,2,1
156181,18.1,1.8,2.8,6,3.5,1,2,1
156182,41.1,2.4,13.2,15,4.5,1,2,3
156183,36.7,1.8,6.4,9,4.5,2,5,8
156184,44.9,1.2,19.2,10,4.5,1,5,4
156185,50,1.8,17.2,15,4.5,1.5,5,5
156186,52.8,1.2,19.6,14,4.5,1.5,5,7
156187,31,1.8,3.2,10,4.5,0.5,5,6
156188,42.1,1.8,10.8,14,4,0.5,5,6
156189,39,1.8,3.2,14,4.5,0.5,5,10
156190,36.9,1.8,1.6,12,4.5,2,5,10
156191,40.9,1.8,5.6,12,4.5,2,5,10
156192,43.4,1.8,3.6,16,4.5,0.5,5,12
156193,43,1.8,3.2,16,4.5,0.5,5,12
156194,42,1.8,3.2,15,4.5,0.5,5,12
156195,41,1.8,3.2,14,4.5,0.5,5,12
156196,38.7,1.8,4.4,15,4.5,2,5,6
156197,40.3,1.8,6,15,4.5,2,5,6
156198,34.3,1.8,0,15,4.5,2,5,6
156199,46.1,1.8,10.8,16,4.5,2,5,6
156200,59,2.4,21.6,15,4.5,1.5,5,9
156201,64.1,2.4,23.2,15,4.5,2,5,12
156202,69.2,1.8,32.4,14,4.5,4.5,5,7
156203,65.3,2.4,32.4,14,4.5,2,5,5
156204,50.3,1.8,14,15,4.5,2,5,8
156205,48.5,2.4,17.6,16,4.5,1,5,2
156206,18.7,1.2,2,7,3,1,3.5,1
156207,34.1,2.4,11.2,12,3,1,3.5,1
156208,27.6,2.4,3.2,14,2.5,1,3.5,1
156209,28,1.8,7.2,11,2.5,1,3.5,1
156210,18.6,3,5.6,0,3,0.5,3.5,3
156211,17.6,3,5.6,0,3,1,2,3
156212,14.5,3,0,6,1.5,1,2,1
156213,16.1,3,1.6,6,1.5,1,2,1
156214,19,3,2,9,1,1,2,1
156215,17,3,2,6,1,1,2,2
156216,12.2,3,3.2,0,1,1,2,2
156217,11.4,2.4,0,4,1,1,2,1
156218,7,0,0,3,0,1,0,3
156219,20.9,1.8,1.6,11,1.5,1,2,2
156220,13.2,2.4,4.8,0,2,1,2,1
156221,17.6,1.8,2.8,6,3,1,2,1
156222,18.1,1.8,2.8,6,3.5,1,2,1
156223,20.8,2.4,2.4,9,3,1,2,1
156224,21.3,2.4,2.4,9,3.5,1,2,1
156225,36.8,2.4,10.4,14,4,1,2,3
156226,37.7,1.8,6.4,10,4.5,2,5,8
156227,32.4,1.8,7.6,9,4.5,0.5,5,4
156228,45.2,1.2,18,11,4.5,1.5,5,4
156229,45.199,1.8,18.4,10,4,1,5,5
156230,32,1.8,5.2,10,4,1,5,5
156231,29.4,1.8,1.6,10,4.5,1.5,5,5
156232,30.4,1.8,1.6,11,4.5,1.5,5,5
156233,31.4,1.8,1.6,12,4.5,1.5,5,5
156234,40.4,1.8,9.6,13,4.5,1.5,5,5
156235,43.8,1.8,16,10,4.5,0.5,5,6
156236,43.1,1.8,10.8,15,4,0.5,5,6
156237,42.2,2.4,6.8,14,4.5,0.5,5,9
156238,41.4,1.8,5.6,14,4.5,0.5,5,10
156239,36.3,1.8,2,12,4.5,1,5,10
156240,41.3,1.8,8,12,4,0.5,5,10
156241,46,1.8,9.2,13,4.5,0.5,5,12
156242,51.6,1.8,14.8,13,4.5,0.5,5,12
156243,35.5,1.8,3.2,13,4.5,2,5,6
156244,36.7,1.8,4.4,13,4.5,2,5,6
156245,38.7,1.8,4.4,15,4.5,2,5,6
156246,38.7,1.8,4.4,15,4.5,2,5,6
156247,59.4,2.4,22,15,4.5,1.5,5,9
156248,53,2.4,15.6,15,4.5,1.5,5,9
156249,57.8,2.4,20.4,15,4.5,1.5,5,9
156250,61.199,2.4,20.8,14,4.5,2.5,5,12
156251,65.7,1.8,32.4,14,4.5,1,5,7
156252,51.4,1.8,23.6,15,4.5,0.5,5,1
156253,58.699,1.8,22.4,15,4.5,2,5,8
156254,47,1.8,19.2,15,4.5,0.5,5,1
156255,46.9,1.2,21.2,12,4.5,2,5,1
156256,30.6,0.6,0,8,4.5,0.5,5,12
156257,35.6,1.8,16.8,13,2,1,0,1
156258,33.6,2.4,11.2,12,2.5,1,3.5,1
156259,28.8,1.8,8,11,2.5,1,3.5,1
156260,27.8,1.8,8,10,2.5,1,3.5,1
156261,29,1.8,9.2,10,2.5,1,3.5,1
156262,13.5,3,0,5,1.5,1,2,1
156263,16.4,3,0.4,8,1,1,2,1
156264,17.4,3,0.4,9,1,1,2,1
156265,15.8,3,4.8,6,0,1,0,1
156266,27.8,1.8,0,16,3,1.5,3.5,2
156267,31.4,2.4,16,7,2,1,2,1
156268,25,2.4,7.6,8,2,1,2,2
156269,22.9,2.4,4,8,3,1.5,2,2
156270,21.6,1.8,4.8,8,3,1,2,1
156271,19,2.4,1.6,8,3,1,2,1
156272,22.9,2.4,8,4,3.5,1,2,2
156273,23.9,2.4,8,5,3.5,1,2,2
156274,24.9,2.4,8,6,3.5,1,2,2
156275,34.5,1.2,8.8,10,4.5,1,5,4
156276,47.199,1.8,18.4,11,4.5,1.5,5,5
156277,49.8,1.8,22,12,4.5,0.5,5,4
156278,44.6,2.4,9.2,14,4.5,0.5,5,9
156279,43,2.4,7.6,14,4.5,0.5,5,9
156280,42.6,1.8,6.8,12,4.5,2.5,5,10
156281,41.4,1.8,5.6,12,4.5,2.5,5,10
156282,37.4,1.8,1.6,12,4.5,2.5,5,10
156283,41.4,1.8,5.6,12,4.5,2.5,5,10
156284,39.9,1.8,5.6,12,4.5,1,5,10
156285,40.3,1.8,6,12,4.5,1,5,10
156286,40.8,1.8,8,11,4.5,0.5,5,10
156287,38.5,1.8,3.2,16,4.5,2,5,6
156288,70.4,2.4,30,14,4.5,2.5,5,12
156289,64.9,1.8,31.6,14,4.5,1,5,7
156290,58.5,2.4,25.6,14,4.5,2,5,5
156291,52.1,2.4,19.2,14,4.5,2,5,5
156292,56.6,2.4,25.2,14,4.5,0.5,5,5
156293,54.1,1.8,16.8,16,4.5,2,5,8
156294,49.5,1.8,17.2,16,4.5,2,5,3
156295,48,1.8,21.2,14,4.5,0.5,5,1
156296,47,1.2,20.8,14,4.5,0.5,5,1
156297,45.3,1.2,19.6,12,4.5,2,5,1
156298,44.3,1.2,19.6,11,4.5,2,5,1
156299,27.4,1.8,9.6,12,2,1,0,1
156300,35,1.2,16.8,13,2,1,0,1
156301,34,1.2,16.8,12,2,1,0,1
156302,27.4,2.4,10,7,2.5,1,3.5,1
156303,30.2,1.8,10.4,10,2.5,1,3.5,1
156304,13.9,3,0.4,5,1.5,1,2,1
156305,20.5,3,2,10,1.5,1,2,1
156306,15.4,3,0.4,7,1,1,2,1
156307,16.6,3,1.6,7,1,1,2,1
156308,15,3,0,7,1,1,2,1
156309,15.4,3,0.4,7,1,1,2,1
156310,10.6,3,1.6,0,1,1,2,2
156311,20.6,1.8,4.8,6,0,1,0,7
156312,28.8,2.4,14.4,6,2,1,2,1
156313,30.3,2.4,14.4,6,3,1.5,2,1
156314,19.5,2.4,1.6,7,3,1.5,2,2
156315,17.5,2.4,1.6,6,3.5,1,2,1
156316,25.9,2.4,8,7,3.5,1,2,2
156317,26.9,2.4,8,8,3.5,1,2,2
156318,27.9,2.4,8,9,3.5,1,2,2
156319,35.8,2.4,10.4,14,4,1,2,2
156320,20.9,2.4,0,8,4,1.5,2,3
156321,30.9,2.4,10,8,4,1.5,2,3
156322,31.9,2.4,10,9,4.5,1,2,3
156323,29.1,2.4,7.2,9,4.5,1,2,3
156324,38.9,1.8,7.6,10,4.5,2,5,8
156325,37.9,1.8,7.6,9,4.5,2,5,8
156326,36.7,1.2,10,11,4.5,1,5,4
156327,42,1.8,15.2,10,4,1,5,5
156328,28.4,1.8,1.6,9,4.5,1.5,5,5
156329,41.4,1.8,9.6,14,4.5,1.5,5,5
156330,51.199,1.8,18.4,15,4.5,1.5,5,5
156331,49.6,1.8,22.8,11,4.5,0.5,5,4
156332,37.4,1.8,9.6,10,4.5,0.5,5,6
156333,44.3,1.8,12,15,4,0.5,5,6
156334,42.7,1.8,10.4,15,4,0.5,5,6
156335,45.5,1.8,13.2,15,4,0.5,5,6
156336,44.5,1.8,13.2,14,4,0.5,5,6
156337,41,2.4,5.6,14,4.5,0.5,5,9
156338,42.6,1.8,6.8,12,4.5,2.5,5,10
156339,42.1,1.8,6.8,12,4.5,2,5,10
156340,40.9,1.8,5.6,12,4.5,2,5,10
156341,41.3,1.8,6,12,4.5,2,5,10
156342,40.3,1.8,6,12,4.5,1,5,10
156343,43.1,1.8,8.8,12,4.5,1,5,10
156344,41.9,1.8,9.6,10,4.5,1,5,10
156345,41.8,1.8,8,12,4.5,0.5,5,10
156346,43.5,1.8,9.2,13,4,0.5,5,10
156347,37.7,1.8,4.4,14,4.5,2,5,6
156348,42.7,1.8,8.4,15,4.5,2,5,6
156349,36.9,1.8,1.6,16,4.5,2,5,6
156350,44.9,1.8,9.6,16,4.5,2,5,6
156351,66.8,1.8,30,14,4.5,4.5,5,7
156352,54.9,2.4,22,14,4.5,2,5,5
156353,57.699,2.4,24.8,14,4.5,2,5,5
156354,59.4,2.4,28,14,4.5,0.5,5,5
156355,50.4,1.8,23.6,14,4.5,0.5,5,1
156356,47.4,1.8,19.6,15,4.5,0.5,5,1
156357,49.199,1.8,20.4,16,4.5,0.5,5,1
156358,47.4,1.2,21.2,14,4.5,0.5,5,1
156359,44.4,0.6,14.8,7,4.5,0.5,5,12
156360,29.9,2.4,8,11,2.5,1.5,3.5,1
156361,19.5,3,0,7,3,1.5,2,3
156362,13.9,3,0.4,5,1.5,1,2,1
156363,14.9,3,0.4,6,1.5,1,2,1
156364,16.5,3,2,6,1.5,1,2,1
156365,21.5,3,2,11,1.5,1,2,1
156366,20,3,2,10,1,1,2,1
156367,17.4,3,0.4,9,1,1,2,1
156368,16.4,3,0.4,8,1,1,2,1
156369,5,0,0,3,0,1,0,1
156370,27.4,1.8,3.6,12,3,1.5,3.5,2
156371,31.3,2.4,14.4,7,3,1.5,2,1
156372,24.3,2.4,6.4,7,3,1.5,2,2
156373,22.5,2.4,3.6,8,3,1.5,2,2
156374,20.8,1.8,4,8,3,1,2,1
156375,40.6,2.4,13.2,15,4,1,2,3
156376,20.9,2.4,0,8,4,1.5,2,3
156377,19.9,2.4,0,7,4,1.5,2,3
156378,45.8,1.2,17.6,13,4.5,0.5,5,4
156379,37.4,1.2,9.2,12,4.5,1.5,5,4
156380,28.3,1.2,1.6,11,4.5,1,5,4
156381,45.9,1.2,19.2,11,4.5,1,5,4
156382,49.8,1.2,17.6,13,4.5,1.5,5,7
156383,39.2,1.8,10.4,11,4.5,0.5,5,6
156384,45.699,1.8,14.4,14,4,0.5,5,6
156385,43.9,1.8,11.6,15,4,0.5,5,6
156386,43.1,1.8,10.8,15,4,0.5,5,6
156387,47,2.4,11.6,14,4.5,0.5,5,9
156388,40.9,1.8,9.6,9,4.5,1,5,10
156389,41.9,1.8,9.6,10,5,0.5,5,10
156390,44.6,1.8,10.8,12,4.5,0.5,5,10
156391,47,1.8,9.2,14,4.5,0.5,5,12
156392,48.2,1.8,10.4,14,4.5,0.5,5,12
156393,47.1,1.8,14.8,13,4.5,2,5,6
156394,46.3,1.8,14,13,4.5,2,5,6
156395,36.9,1.8,1.6,16,4.5,2,5,6
156396,42.5,1.8,7.2,16,4.5,2,5,6
156397,60.1,2.4,19.2,15,4.5,2,5,12
156398,71.8,2.4,30.4,15,4.5,2.5,5,12
156399,62.199,2.4,20.8,15,4.5,2.5,5,12
156400,52.5,2.4,19.6,14,4.5,2,5,5
156401,50.199,1.8,22.4,15,4.5,0.5,5,1
156402,48.3,1.8,16,16,4.5,2,5,3
156403,46,1.2,20.8,13,4.5,0.5,5,1
156404,17.4,3,2.4,7,1,1,2,1
156405,17.9,3,2.4,7,1.5,1,2,1
156406,18.9,3,2.4,8,1.5,1,2,1
156407,19.9,3,2.4,9,1.5,1,2,1
156408,21.3,3,2.8,10,1.5,1,2,1
156409,18.2,3,3.2,6,1,1,2,2
156410,17,3,2,6,1,1,2,2
156411,13.1,1.2,0.4,8,1.5,1,0,1
156412,19.5,1.8,1.2,9,2.5,0.5,3.5,1
156413,27.4,2.4,14,5,2,1,2,1
156414,20.6,1.8,4.8,7,3,1,2,1
156415,37.8,2.4,10.4,15,4,1,2,3
156416,38.5,2.4,15.6,10,4.5,1,2,3
156417,38.5,2.4,15.6,10,4,1.5,2,3
156418,37.9,1.2,9.2,12,4.5,2,5,4
156419,42.5,1.2,16.8,10,4.5,1,5,4
156420,48,1.8,19.2,11,4.5,1.5,5,5
156421,51.8,1.2,19.6,13,4.5,1.5,5,7
156422,50.8,1.8,22,11,4.5,0.5,5,6
156423,32.599,1.8,4.8,10,4.5,0.5,5,6
156424,39,1.8,3.2,14,4.5,0.5,5,10
156425,40.7,1.8,6.4,12,4.5,1,5,10
156426,39.7,1.8,6.4,11,4.5,1,5,10
156427,38.7,1.8,6.4,10,4.5,1,5,10
156428,37.7,1.8,6.4,9,4.5,1,5,10
156429,41.4,1.8,9.6,10,4.5,0.5,5,10
156430,48.7,1.8,10.4,14,4.5,0.5,5,12
156431,50,1.8,11.2,15,4.5,0.5,5,12
156432,51,1.8,11.2,16,4.5,0.5,5,12
156433,43.5,1.8,9.2,15,4.5,2,5,6
156434,47.1,1.8,12.8,15,4.5,2,5,6
156435,35.3,1.8,0,16,4.5,2,5,6
156436,38.1,1.8,2.8,16,4.5,2,5,6
156437,55.699,1.8,20.4,16,4.5,2,5,6
156438,56.9,1.8,21.6,16,4.5,2,5,6
156439,63,2.4,21.6,15,4.5,2.5,5,12
156440,60.9,2.4,28,14,4.5,2,5,5
156441,45.4,1.2,21.2,12,4.5,0.5,5,1
156442,43.4,0.6,14.8,6,4.5,0.5,5,12
156443,13.7,1.2,0,6,0,0.5,5,1
156444,15,3,0,8,2,1,0,1
156445,20.2,1.8,10.4,0,3,0.5,3.5,1
156446,20.2,1.8,10.4,0,2.5,1,3.5,1
156447,22.2,3,9.2,0,3,0.5,3.5,3
156448,17.1,3,5.6,0,3,0.5,2,3
156449,16.299,3,2.8,6,1,1,1.5,1
156450,13.4,3,2.4,5,1,1,0,1
156451,15.9,3,2.4,6,1,1,1.5,1
156452,16.4,3,2.4,6,1,1,2,1
156453,18,3,2,7,1,1,2,2
156454,10.9,2.4,0,4,1,1,1.5,1
156455,10.4,2.4,0,4,0.5,1,1.5,1
156456,13.4,2.4,0,9,0,1,0,1
156457,13.7,1.2,0,9,1.5,1,0,1
156458,26.3,1.8,0,17,2.5,0.5,3.5,1
156459,14.7,2.4,4.8,0,2,1,3.5,1
156460,20.8,1.8,4,8,3,1,2,1
156461,34.2,2.4,8.8,14,4,1,2,2
156462,37.9,2.4,10,12,4.5,1,5,3
156463,38.5,1.2,12.8,10,4.5,1,5,4
156464,38.5,1.2,12.8,10,4.5,1,5,4
156465,40.9,1.2,15.2,10,4.5,1,5,4
156466,41.3,1.2,15.6,10,4.5,1,5,4
156467,42.3,1.2,15.6,11,4.5,1,5,4
156468,40.2,1.8,8.4,14,4.5,1.5,5,5
156469,51.6,1.2,18.4,14,4.5,1.5,5,7
156470,35,1.8,7.2,10,4.5,0.5,5,6
156471,35,1.8,7.2,11,4.5,0.5,5,6
156472,41.8,1.8,12,12,4.5,0.5,5,6
156473,44.199,1.8,14.4,12,4.5,0.5,5,6
156474,45.199,1.8,14.4,13,4.5,0.5,5,6
156475,43.7,1.8,10.4,16,4,0.5,5,6
156476,41.4,1.8,5.6,14,4.5,0.5,5,10
156477,39,1.8,3.2,14,4.5,0.5,5,10
156478,42.9,1.8,9.6,11,5,0.5,5,10
156479,43.9,1.8,9.6,12,5,0.5,5,10
156480,41.1,1.8,10.8,13,5,0.5,5,5
156481,50.2,1.8,10.4,16,4.5,0.5,5,12
156482,51.4,1.8,11.6,16,4.5,0.5,5,12
156483,50.4,1.8,11.6,15,4.5,0.5,5,12
156484,52.8,1.8,14,15,4.5,0.5,5,12
156485,51.8,1.8,14,14,4.5,0.5,5,12
156486,52.6,1.8,14.8,14,4.5,0.5,5,12
156487,54.1,1.8,14.8,14,4.5,2,5,12
156488,46.1,1.8,12.8,14,4.5,2,5,6
156489,44.7,1.8,10.4,15,4.5,2,5,6
156490,49.5,1.8,15.2,15,4.5,2,5,6
156491,49.3,1.8,14,16,4.5,2,5,6
156492,48.1,1.8,12.8,16,4.5,2,5,6
156493,60,2.4,21.6,16,4.5,1.5,5,9
156494,69.6,2.4,29.2,14,4.5,2.5,5,12
156495,49,1.8,21.2,15,4.5,0.5,5,1
156496,49.1,1.8,16.8,16,4.5,2,5,3
156497,45,1.2,20.8,12,4.5,0.5,5,1
156498,44.7,1.2,20,11,4.5,2,5,1
156499,28.4,1.8,9.6,13,2,1,0,1
156500,27.7,2.4,4.8,12,2.5,1.5,3.5,1
156501,19.5,3,8,0,3,0.5,2,3
156502,18.5,3,0,6,3,1.5,2,3
156503,16.5,3,0,6,1.5,1,2,3
156504,15.5,3,0,5,1.5,1,2,3
156505,14.4,3,0.4,6,1.5,1,1.5,1
156506,16,3,2,6,1.5,1,1.5,1
156507,5.5,3,0,1,0,0.5,0,1
156508,6.5,3,0,2,0,0.5,0,1
156509,23,2.4,9.6,9,0,1,0,1
156510,23.8,1.8,0,12,3,1.5,3.5,2
156511,10.5,1.8,1.2,0,2.5,0.5,3.5,1
156512,28.4,2.4,14,6,2,1,2,1
156513,41.5,2.4,15.6,13,4.5,1,2,3
156514,43.3,1.8,10,12,4.5,2,5,8
156515,43.1,1.2,16.4,11,4.5,1,5,4
156516,49.8,1.8,22,10,4.5,0.5,5,6
156517,36.8,1.8,8,11,4.5,0.5,5,6
156518,45.3,1.8,12,16,4,0.5,5,6
156519,40,1.8,7.2,15,4.5,0.5,5,6
156520,40,1.8,5.6,15,4.5,0.5,5,6
156521,41.3,1.8,6,13,4.5,1,5,10
156522,44.1,1.8,8.8,13,4.5,1,5,10
156523,45.1,1.8,10.8,12,5,0.5,5,10
156524,46.1,1.8,10.8,13,5,0.5,5,10
156525,48.1,1.8,14.8,14,4.5,2,5,6
156526,47.3,1.8,14,14,4.5,2,5,6
156527,47.1,1.8,12.8,15,4.5,2,5,6
156528,52.5,1.8,17.2,16,4.5,2,5,6
156529,53.5,1.8,17.2,17,4.5,2,5,6
156530,70.6,2.4,29.2,15,4.5,2.5,5,12
156531,64.5,2.4,31.6,14,4.5,2,5,5
156532,58.1,2.4,25.2,14,4.5,2,5,5
156533,57.5,1.8,21.2,15,4.5,2,5,8
156534,48.199,1.8,20.4,15,4.5,0.5,5,1
156535,46.4,1.8,19.6,14,4.5,0.5,5,1
156536,23.5,2.4,1.6,11,3,1,3.5,1
156537,18.7,3,7.2,0,3,0.5,2,3
156538,15.9,3,0.4,5,1.5,1,2,3
156539,7,3,0,2,0,1,0,1
156540,9,0,0,3,0,1,0,5
156541,33.6,2.4,17.2,7,2,1,2,2
156542,34.6,2.4,17.2,8,2,1,2,2
156543,17.9,2.4,0,7,3,1.5,2,2
156544,17.4,2.4,0,8,3,1,2,1
156545,20,2.4,1.6,9,3,1,2,1
156546,19.5,2.4,1.6,8,3.5,1,2,1
156547,20.9,2.4,0,10,3.5,1,2,2
156548,24.4,2.4,0,13,4,1,2,2
156549,41.6,2.4,13.2,16,4,1,2,3
156550,21.9,2.4,0,9,4,1.5,2,3
156551,39.3,1.8,6,12,4.5,2,5,8
156552,38.5,1.8,7.2,10,4.5,2,5,8
156553,23.8,1.8,0,8,4.5,0.5,5,4
156554,21.8,1.8,0,6,4.5,0.5,5,4
156555,38.9,1.2,9.2,13,4.5,2,5,4
156556,49,1.8,21.2,10,4.5,0.5,5,6
156557,36,1.8,7.2,11,4.5,0.5,5,6
156558,39.4,1.8,9.6,12,4.5,0.5,5,6
156559,46.699,1.8,14.4,15,4,0.5,5,6
156560,47.699,1.8,14.4,16,4,0.5,5,6
156561,41,1.8,7.2,16,4.5,0.5,5,6
156562,39.4,1.8,5.6,16,4.5,0.5,5,6
156563,38.4,1.8,5.6,15,4.5,0.5,5,6
156564,43.4,1.8,7.6,14,4.5,0.5,5,10
156565,43.1,1.8,6.8,13,4.5,2,5,10
156566,42.3,1.8,6,13,4.5,2,5,10
156567,42.9,1.8,7.6,13,4.5,1,5,10
156568,38.5,1.2,8.8,13,4.5,2,5,4
156569,32.099,1.2,6.4,10,4.5,1,5,4
156570,42.1,1.8,10.8,14,5,0.5,5,5
156571,40.5,1.8,9.2,14,5,0.5,5,5
156572,55.1,1.8,18.8,17,4.5,2,5,6
156573,56.699,1.8,20.4,17,4.5,2,5,6
156574,56.6,2.4,19.2,15,4.5,1.5,5,9
156575,71,2.4,29.6,15,4.5,2.5,5,12
156576,54.699,1.8,18.4,15,4.5,2,5,8
156577,51.3,2.4,20.4,16,4.5,1,5,2
156578,15.3,1.2,1.6,5,2,1,3.5,1
156579,17.3,1.2,1.6,6,3,1,3.5,1
156580,20.5,2.4,1.6,8,3,1,3.5,1
156581,25.6,2.4,3.2,12,2.5,1,3.5,1
156582,29.1,2.4,7.2,11,2.5,1.5,3.5,1
156583,28.1,2.4,7.2,10,2.5,1.5,3.5,1
156584,29.6,2.4,9.2,10,2.5,1,3.5,1
156585,30.8,2.4,10.4,10,2.5,1,3.5,1
156586,25.1,3,5.6,7,3,1.5,2,3
156587,22.9,3,6.4,6,1.5,1,2,3
156588,17.5,3,2,6,1,1,1.5,3
156589,14.5,3,8,2,0,0.5,0,1
156590,15,2.4,1.6,9,0,1,0,1
156591,23.3,1.2,9.6,9,1.5,1,0,1
156592,18.8,1.8,4,6,3.5,0.5,2,1
156593,18.8,1.8,4,6,3,1,2,1
156594,42.5,2.4,15.6,14,4.5,1,2,3
156595,25.3,2.4,4.4,8,4,1.5,2,3
156596,27.7,2.4,6.8,8,4,1.5,2,3
156597,22.8,1.8,0,7,4.5,0.5,5,4
156598,24.8,1.8,0,9,4.5,0.5,5,4
156599,44.6,1.2,16.4,13,4.5,0.5,5,4
156600,49.4,1.8,17.6,14,4.5,1.5,5,5
156601,50.6,1.2,18.4,13,4.5,1.5,5,7
156602,52.4,1.2,21.2,12,4.5,1.5,5,7
156603,47.4,1.8,19.6,10,4.5,0.5,5,6
156604,44,1.8,13.2,13,4.5,0.5,5,6
156605,46.199,1.8,14.4,14,4.5,0.5,5,6
156606,45.8,1.8,12,16,4.5,0.5,5,6
156607,44.2,1.8,10.4,16,4.5,0.5,5,6
156608,41,1.8,7.2,16,4.5,0.5,5,6
156609,38.6,1.8,4.8,16,4.5,0.5,5,6
156610,43.6,1.8,6.8,13,4.5,2.5,5,10
156611,61.4,2.4,22,17,4.5,1.5,5,9
156612,60.4,2.4,22,16,4.5,1.5,5,9
156613,58.8,2.4,20.4,16,4.5,1.5,5,9
156614,57.6,2.4,19.2,16,4.5,1.5,5,9
156615,59.4,2.4,22,15,4.5,1.5,5,9
156616,62.9,2.4,22,15,4.5,2,5,12
156617,64.1,2.4,23.2,15,4.5,2,5,12
156618,51.5,2.4,19.6,13,4.5,2,5,5
156619,55.699,1.8,18.4,16,4.5,2,5,8
156620,52.3,1.8,20,16,4.5,2,5,3
156621,50.699,1.8,18.4,16,4.5,2,5,3
156622,49.9,1.8,17.6,16,4.5,2,5,3
156623,42.8,1.2,19.6,10,4.5,1.5,5,1
156624,26,3,10,9,2,1,0,1
156625,26,1.8,10,9,2,1,0,1
156626,26.8,1.8,10,11,2,1,0,1
156627,20.4,1.2,3.2,12,2,1,0,1
156628,18.8,1.2,1.6,12,2,1,0,1
156629,24.1,3,5.6,6,3,1.5,2,3
156630,24.5,3,6,6,3,1.5,2,3
156631,18.3,3,2.8,5,1.5,1,2,3
156632,16.8,3,2.8,6,1.5,1,1.5,1
156633,16.8,3,2.8,6,1,1,0,3
156634,19.4,3,0.4,10,1,1,2,2
156635,18.4,3,0.4,9,1,1,2,2
156636,17.4,3,0.4,8,1,1,2,2
156637,29.8,1.8,6,12,3,1.5,3.5,2
156638,29.8,1.8,6,12,3,1.5,3.5,2
156639,35,1.8,7.2,16,3,1.5,3.5,2
156640,18.5,2.4,1.6,7,3.5,1,2,1
156641,19,2.4,1.6,7,3,1,2,2
156642,20.8,1.8,0,5,4.5,0.5,5,4
156643,23.8,1.8,0,8,4.5,0.5,5,4
156644,42.4,1.8,15.6,10,4,1,5,5
156645,50,1.8,17.2,15,4.5,1.5,5,5
156646,49.6,1.2,18.4,12,4.5,1.5,5,7
156647,34.6,1.8,6.8,10,4.5,0.5,5,6
156648,37.8,1.8,8,12,4.5,0.5,5,6
156649,40.4,1.8,9.6,13,4.5,0.5,5,6
156650,34.4,1.8,1.6,15,4.5,0.5,5,6
156651,38.4,1.8,1.6,13,4.5,2.5,5,10
156652,43.6,1.8,6.8,13,4.5,2.5,5,10
156653,51.3,1.8,14,15,5,0.5,5,10
156654,52.5,1.8,15.2,15,5,0.5,5,10
156655,52,1.8,15.2,15,5,1,5,9
156656,74.9,2.4,34,15,4.5,2,5,12
156657,75.4,2.4,34,15,4.5,2.5,5,12
156658,67.4,2.4,26,15,4.5,2.5,5,12
156659,67,2.4,25.6,15,4.5,2.5,5,12
156660,75,2.4,33.6,15,4.5,2.5,5,12
156661,71.4,2.4,30,15,4.5,2.5,5,12
156662,71.8,2.4,30.4,15,4.5,2.5,5,12
156663,71.4,2.4,30,15,4.5,2.5,5,12
156664,52.699,2.4,20.8,13,4.5,2,5,5
156665,43.6,1.8,16.8,14,4.5,0.5,5,1
156666,52.3,2.4,20.4,17,4.5,1,5,2
156667,47.4,1.8,19.6,15,4.5,0.5,5,1
156668,43.2,1.2,20,11,4.5,0.5,5,1
156669,43.2,1.2,20,10,4.5,1.5,5,1
156670,22.2,1.2,0,9,4.5,1.5,5,1
156671,25,3,10,9,2,1,0,1
156672,25,3,10,8,2,1,0,1
156673,29.8,1.8,10,14,2,1,0,1
156674,22.8,1.8,2,15,2,1,0,1
156675,21.8,1.8,2,14,2,1,0,1
156676,26,1.2,8.8,12,2,1,0,1
156677,17.8,1.2,1.6,11,2,1,0,1
156678,16.8,1.2,1.6,10,2,1,0,1
156679,15.8,1.2,1.6,9,2,1,0,1
156680,14.8,1.2,1.6,8,2,1,0,1
156681,13.8,1.2,1.6,7,2,1,0,1
156682,17.2,3,3.2,6,1,1,0,3
156683,22.4,3,2.4,10,1,1,2,3
156684,22.8,3,2.8,10,1,1,2,3
156685,10,3,0,5,0,1,0,1
156686,17.2,1.8,0.4,8,1.5,1.5,2,2
156687,29.9,2.4,14,6,3,1.5,2,1
156688,16.9,2.4,0,6,3.5,1,2,2
156689,17.9,2.4,0,7,3.5,1,2,2
156690,18.9,2.4,0,8,3.5,1,2,2
156691,19.9,2.4,0,9,3.5,1,2,2
156692,25.4,2.4,0,14,4,1,2,2
156693,43,2.4,15.6,15,4,1,2,3
156694,38.1,2.4,13.2,12,4.5,1,2,3
156695,36.9,2.4,10,11,4.5,1,5,3
156696,22.8,1.8,0,7,4.5,0.5,5,4
156697,29.8,1.2,1.6,13,4.5,0.5,5,4
156698,46.2,1.2,18,13,4.5,0.5,5,4
156699,52.6,1.2,18.4,15,4.5,1.5,5,7
156700,48,1.2,16.8,12,4.5,1.5,5,7
156701,44.6,1.8,16.8,10,4.5,0.5,5,6
156702,35.8,1.8,8,10,4.5,0.5,5,6
